GROUP,CODE,NAME,YEAR,ANTIGEN,ANTIGEN_DESCRIPTION,COVERAGE_CATEGORY,COVERAGE_CATEGORY_DESCRIPTION,TARGET_NUMBER,DOSES,COVERAGE
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2017.0,HEPB_BD,"HepB, birth dose (given within 24 hours of birth)",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11102608.0,3409710.0,31.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2017.0,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11062883.0,8233895.0,74.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2017.0,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11062883.0,10349490.0,94.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2017.0,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11062883.0,10297161.0,93.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2017.0,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11727009.0,10650672.0,91.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2017.0,PCV3,"Pneumococcal conjugate vaccine, final dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11062883.0,9328916.0,84.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2017.0,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11062883.0,10331298.0,93.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2017.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,5903662.0,3090084.0,52.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2017.0,PRHPV1_M,"HPV Vaccination program coverage, first dose, males",HPV,HPV Estimates,6259988.0,1407186.0,22.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2017.0,PRHPVC_F,"HPV Vaccination program coverage, last dose, females",HPV,HPV Estimates,5903662.0,2516158.0,43.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2017.0,PRHPVC_M,"HPV Vaccination program coverage, last dose, males",HPV,HPV Estimates,6259988.0,878985.0,14.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2017.0,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11062883.0,10297161.0,93.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2017.0,ROTAC,"Rotavirus, last dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11062883.0,4753577.0,43.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2016.0,15HPV1_F,"HPV Vaccination coverage by age 15, first dose, females",HPV,HPV Estimates,5982777.0,3103621.0,52.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2016.0,15HPV1_M,"HPV Vaccination coverage by age 15, first dose, males",HPV,HPV Estimates,6348101.0,1347886.0,21.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2016.0,15HPVC_F,"HPV Vaccination coverage by age 15, last dose, females",HPV,HPV Estimates,5982777.0,2569106.0,43.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2016.0,15HPVC_M,"HPV Vaccination coverage by age 15, last dose, males",HPV,HPV Estimates,6348101.0,956557.0,15.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2016.0,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,2467354.0,2177623.0,88.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2016.0,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11296828.0,11056022.0,98.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2016.0,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11296828.0,10742088.0,95.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2016.0,HEPB_BD,"HepB, birth dose (given within 24 hours of birth)",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11337990.0,3643741.0,32.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2016.0,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11296828.0,8412575.0,74.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2016.0,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11296828.0,10637870.0,94.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2016.0,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11296828.0,10526227.0,93.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2016.0,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11767195.0,10655101.0,91.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2016.0,PCV3,"Pneumococcal conjugate vaccine, final dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11296828.0,9208486.0,82.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2016.0,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11296828.0,10674637.0,94.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2016.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,5982777.0,2901984.0,49.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2016.0,PRHPV1_M,"HPV Vaccination program coverage, first dose, males",HPV,HPV Estimates,6348101.0,1281379.0,20.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2016.0,PRHPVC_F,"HPV Vaccination program coverage, last dose, females",HPV,HPV Estimates,5982777.0,2204359.0,37.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2016.0,PRHPVC_M,"HPV Vaccination program coverage, last dose, males",HPV,HPV Estimates,6348101.0,801089.0,13.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2016.0,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11296828.0,10526227.0,93.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2016.0,ROTAC,"Rotavirus, last dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11296828.0,4648163.0,41.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2015.0,15HPV1_F,"HPV Vaccination coverage by age 15, first dose, females",HPV,HPV Estimates,5985840.0,2968616.0,50.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2015.0,15HPV1_M,"HPV Vaccination coverage by age 15, first dose, males",HPV,HPV Estimates,6351631.0,1240473.0,20.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2015.0,15HPVC_F,"HPV Vaccination coverage by age 15, last dose, females",HPV,HPV Estimates,5985840.0,2414567.0,40.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2015.0,15HPVC_M,"HPV Vaccination coverage by age 15, last dose, males",HPV,HPV Estimates,6351631.0,740251.0,12.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2015.0,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,2586414.0,2165179.0,84.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2015.0,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11332891.0,11080205.0,98.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2015.0,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11332891.0,10780388.0,95.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2015.0,HEPB_BD,"HepB, birth dose (given within 24 hours of birth)",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11374388.0,4025642.0,35.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2015.0,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11332891.0,8353551.0,74.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2015.0,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11332891.0,10676403.0,94.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2015.0,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11332891.0,10565781.0,93.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2015.0,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11799318.0,10592411.0,90.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2015.0,PCV3,"Pneumococcal conjugate vaccine, final dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11332891.0,9146290.0,81.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2015.0,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11332891.0,10700943.0,94.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2015.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,5985840.0,2780258.0,46.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2015.0,PRHPV1_M,"HPV Vaccination program coverage, first dose, males",HPV,HPV Estimates,6351631.0,1196469.0,19.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2015.0,PRHPVC_F,"HPV Vaccination program coverage, last dose, females",HPV,HPV Estimates,5985840.0,2030812.0,34.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2015.0,PRHPVC_M,"HPV Vaccination program coverage, last dose, males",HPV,HPV Estimates,6351631.0,652241.0,10.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2015.0,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11332891.0,10565781.0,93.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2015.0,ROTAC,"Rotavirus, last dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11332891.0,4532069.0,40.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2014.0,15HPV1_F,"HPV Vaccination coverage by age 15, first dose, females",HPV,HPV Estimates,5951790.0,2772780.0,47.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2014.0,15HPV1_M,"HPV Vaccination coverage by age 15, first dose, males",HPV,HPV Estimates,6312785.0,1102030.0,17.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2014.0,15HPVC_F,"HPV Vaccination coverage by age 15, last dose, females",HPV,HPV Estimates,5951790.0,2232845.0,38.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2014.0,15HPVC_M,"HPV Vaccination coverage by age 15, last dose, males",HPV,HPV Estimates,6312785.0,630811.0,10.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2014.0,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,2595503.0,2320017.0,89.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2014.0,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11361617.0,11101551.0,98.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2014.0,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11361617.0,10842530.0,95.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2014.0,HEPB_BD,"HepB, birth dose (given within 24 hours of birth)",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11403712.0,3999113.0,35.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2014.0,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11361617.0,8293267.0,73.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2014.0,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11361617.0,10739962.0,95.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2014.0,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11361617.0,10636626.0,94.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2014.0,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11845926.0,10592276.0,89.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2014.0,PCV3,"Pneumococcal conjugate vaccine, final dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11361617.0,8715929.0,77.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2014.0,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11361617.0,10780077.0,95.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2014.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,5951790.0,2564612.0,43.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2014.0,PRHPV1_M,"HPV Vaccination program coverage, first dose, males",HPV,HPV Estimates,6312785.0,950812.0,15.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2014.0,PRHPVC_F,"HPV Vaccination program coverage, last dose, females",HPV,HPV Estimates,5951790.0,1864147.0,31.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2014.0,PRHPVC_M,"HPV Vaccination program coverage, last dose, males",HPV,HPV Estimates,6312785.0,436388.0,7.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2014.0,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11361617.0,10636626.0,94.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2014.0,ROTAC,"Rotavirus, last dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11361617.0,3816509.0,34.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2013.0,15HPV1_F,"HPV Vaccination coverage by age 15, first dose, females",HPV,HPV Estimates,5961761.0,2598904.0,44.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2013.0,15HPV1_M,"HPV Vaccination coverage by age 15, first dose, males",HPV,HPV Estimates,6323194.0,768448.0,12.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2013.0,15HPVC_F,"HPV Vaccination coverage by age 15, last dose, females",HPV,HPV Estimates,5961761.0,2037765.0,34.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2013.0,15HPVC_M,"HPV Vaccination coverage by age 15, last dose, males",HPV,HPV Estimates,6323194.0,320187.0,5.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2013.0,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,2611420.0,2342409.0,90.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2013.0,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11312343.0,11058398.0,98.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2013.0,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11312343.0,10770867.0,95.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2013.0,HEPB_BD,"HepB, birth dose (given within 24 hours of birth)",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11354849.0,3688504.0,32.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2013.0,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11312343.0,8104754.0,72.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2013.0,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11312343.0,10306653.0,91.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2013.0,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11312343.0,10572025.0,93.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2013.0,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12038701.0,10680956.0,89.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2013.0,PCV3,"Pneumococcal conjugate vaccine, final dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11312343.0,8596149.0,76.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2013.0,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11312343.0,10740723.0,95.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2013.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,5961761.0,2617576.0,44.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2013.0,PRHPV1_M,"HPV Vaccination program coverage, first dose, males",HPV,HPV Estimates,6323194.0,725757.0,11.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2013.0,PRHPVC_F,"HPV Vaccination program coverage, last dose, females",HPV,HPV Estimates,5961761.0,1952548.0,33.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2013.0,PRHPVC_M,"HPV Vaccination program coverage, last dose, males",HPV,HPV Estimates,6323194.0,256149.0,4.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2013.0,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11312343.0,10572025.0,93.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2013.0,ROTAC,"Rotavirus, last dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11312343.0,3325753.0,29.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2012.0,15HPV1_F,"HPV Vaccination coverage by age 15, first dose, females",HPV,HPV Estimates,5969993.0,2281248.0,38.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2012.0,15HPV1_M,"HPV Vaccination coverage by age 15, first dose, males",HPV,HPV Estimates,6334696.0,445711.0,7.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2012.0,15HPVC_F,"HPV Vaccination coverage by age 15, last dose, females",HPV,HPV Estimates,5969993.0,1791319.0,30.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2012.0,15HPVC_M,"HPV Vaccination coverage by age 15, last dose, males",HPV,HPV Estimates,6334696.0,169795.0,3.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2012.0,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,2689941.0,2468475.0,92.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2012.0,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11513680.0,11252179.0,98.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2012.0,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11513680.0,10995088.0,95.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2012.0,HEPB_BD,"HepB, birth dose (given within 24 hours of birth)",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11557602.0,3652725.0,32.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2012.0,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11513680.0,8178740.0,71.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2012.0,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11513680.0,10486554.0,91.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2012.0,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11513680.0,10737841.0,93.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2012.0,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11969027.0,10106862.0,84.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2012.0,PCV3,"Pneumococcal conjugate vaccine, final dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11513680.0,8623040.0,75.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2012.0,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11513680.0,10950839.0,95.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2012.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,5969993.0,2269734.0,38.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2012.0,PRHPV1_M,"HPV Vaccination program coverage, first dose, males",HPV,HPV Estimates,6334696.0,424486.0,7.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2012.0,PRHPVC_F,"HPV Vaccination program coverage, last dose, females",HPV,HPV Estimates,5969993.0,1599618.0,27.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2012.0,PRHPVC_M,"HPV Vaccination program coverage, last dose, males",HPV,HPV Estimates,6334696.0,148570.0,2.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2012.0,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11513680.0,10737841.0,93.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2012.0,ROTAC,"Rotavirus, last dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11513680.0,3180883.0,28.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2011.0,15HPV1_F,"HPV Vaccination coverage by age 15, first dose, females",HPV,HPV Estimates,5988269.0,2060336.0,34.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2011.0,15HPV1_M,"HPV Vaccination coverage by age 15, first dose, males",HPV,HPV Estimates,6362945.0,149089.0,2.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2011.0,15HPVC_F,"HPV Vaccination coverage by age 15, last dose, females",HPV,HPV Estimates,5988269.0,1451002.0,24.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2011.0,15HPVC_M,"HPV Vaccination coverage by age 15, last dose, males",HPV,HPV Estimates,6362945.0,21298.0,0.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2011.0,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,2717118.0,2484539.0,91.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2011.0,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11558352.0,11319027.0,98.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2011.0,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11558352.0,11092038.0,96.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2011.0,HEPB_BD,"HepB, birth dose (given within 24 hours of birth)",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11603160.0,3551327.0,31.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2011.0,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11558352.0,8224042.0,71.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2011.0,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11558352.0,10553440.0,91.0
DEVELOPMENT_STATUS,DEVELOPED_ECONOMY,Developed economy,2011.0,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,11558352.0,10754822.0,93.0
