GROUP,CODE,NAME,YEAR,DISEASE,DISEASE_DESCRIPTION,DENOMINATOR,INCIDENCE_RATE
WHO_REGIONS,EUR,European Region,2013.0,TYPHOID,Typhoid,"per 1,000,000 total population",1.7
WHO_REGIONS,EUR,European Region,2013.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,EUR,European Region,2012.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.1
WHO_REGIONS,EUR,European Region,2012.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
WHO_REGIONS,EUR,European Region,2012.0,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.0
WHO_REGIONS,EUR,European Region,2012.0,MEASLES,Measles,"per 1,000,000 total population",34.0
WHO_REGIONS,EUR,European Region,2012.0,MUMPS,Mumps,"per 1,000,000 total population",53.4
WHO_REGIONS,EUR,European Region,2012.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,EUR,European Region,2012.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",77.2
WHO_REGIONS,EUR,European Region,2012.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
WHO_REGIONS,EUR,European Region,2012.0,RUBELLA,Rubella,"per 1,000,000 total population",42.2
WHO_REGIONS,EUR,European Region,2012.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.3
WHO_REGIONS,EUR,European Region,2012.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,EUR,European Region,2011.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
WHO_REGIONS,EUR,European Region,2011.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
WHO_REGIONS,EUR,European Region,2011.0,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.0
WHO_REGIONS,EUR,European Region,2011.0,MEASLES,Measles,"per 1,000,000 total population",43.0
WHO_REGIONS,EUR,European Region,2011.0,MUMPS,Mumps,"per 1,000,000 total population",38.7
WHO_REGIONS,EUR,European Region,2011.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,EUR,European Region,2011.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",47.9
WHO_REGIONS,EUR,European Region,2011.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
WHO_REGIONS,EUR,European Region,2011.0,RUBELLA,Rubella,"per 1,000,000 total population",13.7
WHO_REGIONS,EUR,European Region,2011.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.3
WHO_REGIONS,EUR,European Region,2011.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,EUR,European Region,2010.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
WHO_REGIONS,EUR,European Region,2010.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
WHO_REGIONS,EUR,European Region,2010.0,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.0
WHO_REGIONS,EUR,European Region,2010.0,MEASLES,Measles,"per 1,000,000 total population",34.1
WHO_REGIONS,EUR,European Region,2010.0,MUMPS,Mumps,"per 1,000,000 total population",35.3
WHO_REGIONS,EUR,European Region,2010.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,EUR,European Region,2010.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",37.4
WHO_REGIONS,EUR,European Region,2010.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",3.1
WHO_REGIONS,EUR,European Region,2010.0,RUBELLA,Rubella,"per 1,000,000 total population",14.2
WHO_REGIONS,EUR,European Region,2010.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.3
WHO_REGIONS,EUR,European Region,2010.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,EUR,European Region,2009.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
WHO_REGIONS,EUR,European Region,2009.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
WHO_REGIONS,EUR,European Region,2009.0,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.0
WHO_REGIONS,EUR,European Region,2009.0,MEASLES,Measles,"per 1,000,000 total population",8.9
WHO_REGIONS,EUR,European Region,2009.0,MUMPS,Mumps,"per 1,000,000 total population",59.6
WHO_REGIONS,EUR,European Region,2009.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,EUR,European Region,2009.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",42.2
WHO_REGIONS,EUR,European Region,2009.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
WHO_REGIONS,EUR,European Region,2009.0,RUBELLA,Rubella,"per 1,000,000 total population",17.1
WHO_REGIONS,EUR,European Region,2009.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.2
WHO_REGIONS,EUR,European Region,2009.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,EUR,European Region,2008.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
WHO_REGIONS,EUR,European Region,2008.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.2
WHO_REGIONS,EUR,European Region,2008.0,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.0
WHO_REGIONS,EUR,European Region,2008.0,MEASLES,Measles,"per 1,000,000 total population",10.4
WHO_REGIONS,EUR,European Region,2008.0,MUMPS,Mumps,"per 1,000,000 total population",105.2
WHO_REGIONS,EUR,European Region,2008.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,EUR,European Region,2008.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",36.0
WHO_REGIONS,EUR,European Region,2008.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
WHO_REGIONS,EUR,European Region,2008.0,RUBELLA,Rubella,"per 1,000,000 total population",34.2
WHO_REGIONS,EUR,European Region,2008.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.2
WHO_REGIONS,EUR,European Region,2008.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,EUR,European Region,2007.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
WHO_REGIONS,EUR,European Region,2007.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.3
WHO_REGIONS,EUR,European Region,2007.0,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.0
WHO_REGIONS,EUR,European Region,2007.0,MEASLES,Measles,"per 1,000,000 total population",7.9
WHO_REGIONS,EUR,European Region,2007.0,MUMPS,Mumps,"per 1,000,000 total population",92.5
WHO_REGIONS,EUR,European Region,2007.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,EUR,European Region,2007.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",39.4
WHO_REGIONS,EUR,European Region,2007.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
WHO_REGIONS,EUR,European Region,2007.0,RUBELLA,Rubella,"per 1,000,000 total population",94.2
WHO_REGIONS,EUR,European Region,2007.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.3
WHO_REGIONS,EUR,European Region,2007.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,EUR,European Region,2006.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
WHO_REGIONS,EUR,European Region,2006.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.4
WHO_REGIONS,EUR,European Region,2006.0,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.0
WHO_REGIONS,EUR,European Region,2006.0,MEASLES,Measles,"per 1,000,000 total population",61.6
WHO_REGIONS,EUR,European Region,2006.0,MUMPS,Mumps,"per 1,000,000 total population",118.3
WHO_REGIONS,EUR,European Region,2006.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,EUR,European Region,2006.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",38.5
WHO_REGIONS,EUR,European Region,2006.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
WHO_REGIONS,EUR,European Region,2006.0,RUBELLA,Rubella,"per 1,000,000 total population",277.7
WHO_REGIONS,EUR,European Region,2006.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.3
WHO_REGIONS,EUR,European Region,2006.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,EUR,European Region,2005.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
WHO_REGIONS,EUR,European Region,2005.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.6
WHO_REGIONS,EUR,European Region,2005.0,MEASLES,Measles,"per 1,000,000 total population",42.7
WHO_REGIONS,EUR,European Region,2005.0,MUMPS,Mumps,"per 1,000,000 total population",342.9
WHO_REGIONS,EUR,European Region,2005.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,EUR,European Region,2005.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",36.2
WHO_REGIONS,EUR,European Region,2005.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
WHO_REGIONS,EUR,European Region,2005.0,RUBELLA,Rubella,"per 1,000,000 total population",290.2
WHO_REGIONS,EUR,European Region,2005.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.3
WHO_REGIONS,EUR,European Region,2005.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,EUR,European Region,2004.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
WHO_REGIONS,EUR,European Region,2004.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.8
WHO_REGIONS,EUR,European Region,2004.0,MEASLES,Measles,"per 1,000,000 total population",33.6
WHO_REGIONS,EUR,European Region,2004.0,MUMPS,Mumps,"per 1,000,000 total population",384.3
WHO_REGIONS,EUR,European Region,2004.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,EUR,European Region,2004.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",61.6
WHO_REGIONS,EUR,European Region,2004.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
WHO_REGIONS,EUR,European Region,2004.0,RUBELLA,Rubella,"per 1,000,000 total population",433.9
WHO_REGIONS,EUR,European Region,2004.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.4
WHO_REGIONS,EUR,European Region,2004.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,EUR,European Region,2003.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
WHO_REGIONS,EUR,European Region,2003.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",1.0
WHO_REGIONS,EUR,European Region,2003.0,MEASLES,Measles,"per 1,000,000 total population",35.1
WHO_REGIONS,EUR,European Region,2003.0,MUMPS,Mumps,"per 1,000,000 total population",338.8
WHO_REGIONS,EUR,European Region,2003.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,EUR,European Region,2003.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",36.5
WHO_REGIONS,EUR,European Region,2003.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
WHO_REGIONS,EUR,European Region,2003.0,RUBELLA,Rubella,"per 1,000,000 total population",480.4
WHO_REGIONS,EUR,European Region,2003.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.5
WHO_REGIONS,EUR,European Region,2003.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,EUR,European Region,2002.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
WHO_REGIONS,EUR,European Region,2002.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",1.4
WHO_REGIONS,EUR,European Region,2002.0,MEASLES,Measles,"per 1,000,000 total population",55.3
WHO_REGIONS,EUR,European Region,2002.0,MUMPS,Mumps,"per 1,000,000 total population",272.1
WHO_REGIONS,EUR,European Region,2002.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,EUR,European Region,2002.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",34.8
WHO_REGIONS,EUR,European Region,2002.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
WHO_REGIONS,EUR,European Region,2002.0,RUBELLA,Rubella,"per 1,000,000 total population",953.4
WHO_REGIONS,EUR,European Region,2002.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.5
WHO_REGIONS,EUR,European Region,2002.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,EUR,European Region,2001.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
WHO_REGIONS,EUR,European Region,2001.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",2.0
WHO_REGIONS,EUR,European Region,2001.0,MEASLES,Measles,"per 1,000,000 total population",85.7
WHO_REGIONS,EUR,European Region,2001.0,MUMPS,Mumps,"per 1,000,000 total population",305.8
WHO_REGIONS,EUR,European Region,2001.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,EUR,European Region,2001.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",51.9
WHO_REGIONS,EUR,European Region,2001.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
WHO_REGIONS,EUR,European Region,2001.0,RUBELLA,Rubella,"per 1,000,000 total population",1532.4
WHO_REGIONS,EUR,European Region,2001.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.5
WHO_REGIONS,EUR,European Region,2001.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,EUR,European Region,2000.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.1
WHO_REGIONS,EUR,European Region,2000.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",1.9
WHO_REGIONS,EUR,European Region,2000.0,MEASLES,Measles,"per 1,000,000 total population",49.8
WHO_REGIONS,EUR,European Region,2000.0,MUMPS,Mumps,"per 1,000,000 total population",363.3
WHO_REGIONS,EUR,European Region,2000.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,EUR,European Region,2000.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",76.7
WHO_REGIONS,EUR,European Region,2000.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
WHO_REGIONS,EUR,European Region,2000.0,RUBELLA,Rubella,"per 1,000,000 total population",991.3
WHO_REGIONS,EUR,European Region,2000.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.5
WHO_REGIONS,EUR,European Region,2000.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,EUR,European Region,1999.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
WHO_REGIONS,EUR,European Region,1999.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",2.3
WHO_REGIONS,EUR,European Region,1999.0,MEASLES,Measles,"per 1,000,000 total population",61.2
WHO_REGIONS,EUR,European Region,1999.0,MUMPS,Mumps,"per 1,000,000 total population",715.1
WHO_REGIONS,EUR,European Region,1999.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,EUR,European Region,1999.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",77.1
WHO_REGIONS,EUR,European Region,1999.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,EUR,European Region,1999.0,RUBELLA,Rubella,"per 1,000,000 total population",1450.5
WHO_REGIONS,EUR,European Region,1999.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.6
WHO_REGIONS,EUR,European Region,1999.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,EUR,European Region,1998.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",3.5
WHO_REGIONS,EUR,European Region,1998.0,MEASLES,Measles,"per 1,000,000 total population",110.4
WHO_REGIONS,EUR,European Region,1998.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,EUR,European Region,1998.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",81.0
WHO_REGIONS,EUR,European Region,1998.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,EUR,European Region,1998.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.6
WHO_REGIONS,EUR,European Region,1998.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,EUR,European Region,1997.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",9.6
WHO_REGIONS,EUR,European Region,1997.0,MEASLES,Measles,"per 1,000,000 total population",275.1
WHO_REGIONS,EUR,European Region,1997.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,EUR,European Region,1997.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",93.3
WHO_REGIONS,EUR,European Region,1997.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,EUR,European Region,1997.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.6
WHO_REGIONS,EUR,European Region,1997.0,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,EUR,European Region,1996.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",23.6
WHO_REGIONS,EUR,European Region,1996.0,MEASLES,Measles,"per 1,000,000 total population",231.3
WHO_REGIONS,EUR,European Region,1996.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,EUR,European Region,1996.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",70.3
WHO_REGIONS,EUR,European Region,1996.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,EUR,European Region,1996.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.7
WHO_REGIONS,EUR,European Region,1996.0,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,EUR,European Region,1995.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",58.4
WHO_REGIONS,EUR,European Region,1995.0,MEASLES,Measles,"per 1,000,000 total population",199.1
WHO_REGIONS,EUR,European Region,1995.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,EUR,European Region,1995.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",109.5
WHO_REGIONS,EUR,European Region,1995.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,EUR,European Region,1995.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.8
WHO_REGIONS,EUR,European Region,1995.0,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,EUR,European Region,1994.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",55.5
WHO_REGIONS,EUR,European Region,1994.0,MEASLES,Measles,"per 1,000,000 total population",247.2
WHO_REGIONS,EUR,European Region,1994.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,EUR,European Region,1994.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",174.0
WHO_REGIONS,EUR,European Region,1994.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,EUR,European Region,1994.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.9
WHO_REGIONS,EUR,European Region,1994.0,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,EUR,European Region,1993.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",22.8
WHO_REGIONS,EUR,European Region,1993.0,MEASLES,Measles,"per 1,000,000 total population",439.5
WHO_REGIONS,EUR,European Region,1993.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,EUR,European Region,1993.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",125.9
WHO_REGIONS,EUR,European Region,1993.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,EUR,European Region,1993.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.9
WHO_REGIONS,EUR,European Region,1993.0,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,EUR,European Region,1992.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",6.8
WHO_REGIONS,EUR,European Region,1992.0,MEASLES,Measles,"per 1,000,000 total population",429.9
WHO_REGIONS,EUR,European Region,1992.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,EUR,European Region,1992.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",106.7
WHO_REGIONS,EUR,European Region,1992.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,EUR,European Region,1992.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.9
WHO_REGIONS,EUR,European Region,1992.0,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,EUR,European Region,1991.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",3.8
WHO_REGIONS,EUR,European Region,1991.0,MEASLES,Measles,"per 1,000,000 total population",396.8
WHO_REGIONS,EUR,European Region,1991.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,EUR,European Region,1991.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",132.7
WHO_REGIONS,EUR,European Region,1991.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,EUR,European Region,1991.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.9
WHO_REGIONS,EUR,European Region,1991.0,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,EUR,European Region,1990.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",1.8
WHO_REGIONS,EUR,European Region,1990.0,MEASLES,Measles,"per 1,000,000 total population",273.6
WHO_REGIONS,EUR,European Region,1990.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,EUR,European Region,1990.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",140.3
WHO_REGIONS,EUR,European Region,1990.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,EUR,European Region,1990.0,TTETANUS,Total tetanus,"per 1,000,000 total population",1.2
WHO_REGIONS,EUR,European Region,1990.0,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,EUR,European Region,1989.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.1
WHO_REGIONS,EUR,European Region,1989.0,MEASLES,Measles,"per 1,000,000 total population",826.9
WHO_REGIONS,EUR,European Region,1989.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,EUR,European Region,1989.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",154.5
WHO_REGIONS,EUR,European Region,1989.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,EUR,European Region,1989.0,TTETANUS,Total tetanus,"per 1,000,000 total population",1.2
WHO_REGIONS,EUR,European Region,1989.0,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,EUR,European Region,1988.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
WHO_REGIONS,EUR,European Region,1988.0,MEASLES,Measles,"per 1,000,000 total population",629.3
WHO_REGIONS,EUR,European Region,1988.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,EUR,European Region,1988.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",109.9
WHO_REGIONS,EUR,European Region,1988.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,EUR,European Region,1988.0,TTETANUS,Total tetanus,"per 1,000,000 total population",1.3
WHO_REGIONS,EUR,European Region,1988.0,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,EUR,European Region,1987.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.1
WHO_REGIONS,EUR,European Region,1987.0,MEASLES,Measles,"per 1,000,000 total population",329.8
WHO_REGIONS,EUR,European Region,1987.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,EUR,European Region,1987.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",224.4
WHO_REGIONS,EUR,European Region,1987.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,EUR,European Region,1987.0,TTETANUS,Total tetanus,"per 1,000,000 total population",1.4
WHO_REGIONS,EUR,European Region,1987.0,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,EUR,European Region,1986.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.1
WHO_REGIONS,EUR,European Region,1986.0,MEASLES,Measles,"per 1,000,000 total population",871.0
WHO_REGIONS,EUR,European Region,1986.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,EUR,European Region,1986.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",291.8
WHO_REGIONS,EUR,European Region,1986.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,EUR,European Region,1986.0,TTETANUS,Total tetanus,"per 1,000,000 total population",1.5
WHO_REGIONS,EUR,European Region,1986.0,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,EUR,European Region,1985.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.4
WHO_REGIONS,EUR,European Region,1985.0,MEASLES,Measles,"per 1,000,000 total population",773.9
WHO_REGIONS,EUR,European Region,1985.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,EUR,European Region,1985.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",256.2
WHO_REGIONS,EUR,European Region,1985.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,EUR,European Region,1985.0,TTETANUS,Total tetanus,"per 1,000,000 total population",1.7
WHO_REGIONS,EUR,European Region,1985.0,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,EUR,European Region,1984.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.4
WHO_REGIONS,EUR,European Region,1984.0,MEASLES,Measles,"per 1,000,000 total population",700.1
WHO_REGIONS,EUR,European Region,1984.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,EUR,European Region,1984.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",170.0
WHO_REGIONS,EUR,European Region,1984.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,EUR,European Region,1984.0,TTETANUS,Total tetanus,"per 1,000,000 total population",1.8
WHO_REGIONS,EUR,European Region,1984.0,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,EUR,European Region,1983.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.9
WHO_REGIONS,EUR,European Region,1983.0,MEASLES,Measles,"per 1,000,000 total population",1249.5
WHO_REGIONS,EUR,European Region,1983.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,EUR,European Region,1983.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",249.3
WHO_REGIONS,EUR,European Region,1983.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,EUR,European Region,1983.0,TTETANUS,Total tetanus,"per 1,000,000 total population",2.0
WHO_REGIONS,EUR,European Region,1983.0,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,EUR,European Region,1982.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.4
WHO_REGIONS,EUR,European Region,1982.0,MEASLES,Measles,"per 1,000,000 total population",913.2
WHO_REGIONS,EUR,European Region,1982.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,EUR,European Region,1982.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",342.3
