GROUP,CODE,NAME,YEAR,DISEASE,DISEASE_DESCRIPTION,CASES
WHO_REGIONS,SEAR,South-East Asia Region,2012.0,POLIO,Poliomyelitis,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2012.0,RUBELLA,Rubella,6877.0
WHO_REGIONS,SEAR,South-East Asia Region,2012.0,TTETANUS,Total tetanus,3681.0
WHO_REGIONS,SEAR,South-East Asia Region,2012.0,YFEVER,Yellow fever,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2011.0,CRS,Congenital rubella syndrome,3.0
WHO_REGIONS,SEAR,South-East Asia Region,2011.0,DIPHTHERIA,Diphtheria,5179.0
WHO_REGIONS,SEAR,South-East Asia Region,2011.0,JAPENC,Japanese encephalitis,1548.0
WHO_REGIONS,SEAR,South-East Asia Region,2011.0,MEASLES,Measles,69546.0
WHO_REGIONS,SEAR,South-East Asia Region,2011.0,MUMPS,Mumps,50626.0
WHO_REGIONS,SEAR,South-East Asia Region,2011.0,NTETANUS,Neonatal tetanus,1076.0
WHO_REGIONS,SEAR,South-East Asia Region,2011.0,PERTUSSIS,Pertussis,42867.0
WHO_REGIONS,SEAR,South-East Asia Region,2011.0,POLIO,Poliomyelitis,1.0
WHO_REGIONS,SEAR,South-East Asia Region,2011.0,RUBELLA,Rubella,9810.0
WHO_REGIONS,SEAR,South-East Asia Region,2011.0,TTETANUS,Total tetanus,4201.0
WHO_REGIONS,SEAR,South-East Asia Region,2011.0,YFEVER,Yellow fever,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2010.0,CRS,Congenital rubella syndrome,8.0
WHO_REGIONS,SEAR,South-East Asia Region,2010.0,DIPHTHERIA,Diphtheria,4120.0
WHO_REGIONS,SEAR,South-East Asia Region,2010.0,JAPENC,Japanese encephalitis,838.0
WHO_REGIONS,SEAR,South-East Asia Region,2010.0,MEASLES,Measles,54228.0
WHO_REGIONS,SEAR,South-East Asia Region,2010.0,MUMPS,Mumps,46072.0
WHO_REGIONS,SEAR,South-East Asia Region,2010.0,NTETANUS,Neonatal tetanus,828.0
WHO_REGIONS,SEAR,South-East Asia Region,2010.0,PERTUSSIS,Pertussis,42826.0
WHO_REGIONS,SEAR,South-East Asia Region,2010.0,POLIO,Poliomyelitis,50.0
WHO_REGIONS,SEAR,South-East Asia Region,2010.0,RUBELLA,Rubella,15275.0
WHO_REGIONS,SEAR,South-East Asia Region,2010.0,TTETANUS,Total tetanus,3402.0
WHO_REGIONS,SEAR,South-East Asia Region,2010.0,YFEVER,Yellow fever,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2009.0,CRS,Congenital rubella syndrome,3.0
WHO_REGIONS,SEAR,South-East Asia Region,2009.0,DIPHTHERIA,Diphtheria,4049.0
WHO_REGIONS,SEAR,South-East Asia Region,2009.0,JAPENC,Japanese encephalitis,943.0
WHO_REGIONS,SEAR,South-East Asia Region,2009.0,MEASLES,Measles,84356.0
WHO_REGIONS,SEAR,South-East Asia Region,2009.0,MUMPS,Mumps,49012.0
WHO_REGIONS,SEAR,South-East Asia Region,2009.0,NTETANUS,Neonatal tetanus,1232.0
WHO_REGIONS,SEAR,South-East Asia Region,2009.0,PERTUSSIS,Pertussis,63798.0
WHO_REGIONS,SEAR,South-East Asia Region,2009.0,POLIO,Poliomyelitis,756.0
WHO_REGIONS,SEAR,South-East Asia Region,2009.0,RUBELLA,Rubella,17208.0
WHO_REGIONS,SEAR,South-East Asia Region,2009.0,TTETANUS,Total tetanus,3829.0
WHO_REGIONS,SEAR,South-East Asia Region,2009.0,YFEVER,Yellow fever,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2008.0,CRS,Congenital rubella syndrome,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2008.0,DIPHTHERIA,Diphtheria,4399.0
WHO_REGIONS,SEAR,South-East Asia Region,2008.0,JAPENC,Japanese encephalitis,1769.0
WHO_REGIONS,SEAR,South-East Asia Region,2008.0,MEASLES,Measles,72547.0
WHO_REGIONS,SEAR,South-East Asia Region,2008.0,MUMPS,Mumps,14820.0
WHO_REGIONS,SEAR,South-East Asia Region,2008.0,NTETANUS,Neonatal tetanus,1294.0
WHO_REGIONS,SEAR,South-East Asia Region,2008.0,PERTUSSIS,Pertussis,46452.0
WHO_REGIONS,SEAR,South-East Asia Region,2008.0,POLIO,Poliomyelitis,565.0
WHO_REGIONS,SEAR,South-East Asia Region,2008.0,RUBELLA,Rubella,7436.0
WHO_REGIONS,SEAR,South-East Asia Region,2008.0,TTETANUS,Total tetanus,4687.0
WHO_REGIONS,SEAR,South-East Asia Region,2008.0,YFEVER,Yellow fever,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2007.0,CRS,Congenital rubella syndrome,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2007.0,DIPHTHERIA,Diphtheria,4133.0
WHO_REGIONS,SEAR,South-East Asia Region,2007.0,JAPENC,Japanese encephalitis,4772.0
WHO_REGIONS,SEAR,South-East Asia Region,2007.0,MEASLES,Measles,73545.0
WHO_REGIONS,SEAR,South-East Asia Region,2007.0,MUMPS,Mumps,10969.0
WHO_REGIONS,SEAR,South-East Asia Region,2007.0,NTETANUS,Neonatal tetanus,1512.0
WHO_REGIONS,SEAR,South-East Asia Region,2007.0,PERTUSSIS,Pertussis,48926.0
WHO_REGIONS,SEAR,South-East Asia Region,2007.0,POLIO,Poliomyelitis,894.0
WHO_REGIONS,SEAR,South-East Asia Region,2007.0,RUBELLA,Rubella,14073.0
WHO_REGIONS,SEAR,South-East Asia Region,2007.0,TTETANUS,Total tetanus,9266.0
WHO_REGIONS,SEAR,South-East Asia Region,2007.0,YFEVER,Yellow fever,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2006.0,CRS,Congenital rubella syndrome,2.0
WHO_REGIONS,SEAR,South-East Asia Region,2006.0,DIPHTHERIA,Diphtheria,3377.0
WHO_REGIONS,SEAR,South-East Asia Region,2006.0,JAPENC,Japanese encephalitis,368.0
WHO_REGIONS,SEAR,South-East Asia Region,2006.0,MEASLES,Measles,98124.0
WHO_REGIONS,SEAR,South-East Asia Region,2006.0,MUMPS,Mumps,13363.0
WHO_REGIONS,SEAR,South-East Asia Region,2006.0,NTETANUS,Neonatal tetanus,1097.0
WHO_REGIONS,SEAR,South-East Asia Region,2006.0,PERTUSSIS,Pertussis,35103.0
WHO_REGIONS,SEAR,South-East Asia Region,2006.0,POLIO,Poliomyelitis,702.0
WHO_REGIONS,SEAR,South-East Asia Region,2006.0,RUBELLA,Rubella,4135.0
WHO_REGIONS,SEAR,South-East Asia Region,2006.0,TTETANUS,Total tetanus,5015.0
WHO_REGIONS,SEAR,South-East Asia Region,2006.0,YFEVER,Yellow fever,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2005.0,CRS,Congenital rubella syndrome,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2005.0,DIPHTHERIA,Diphtheria,6502.0
WHO_REGIONS,SEAR,South-East Asia Region,2005.0,JAPENC,Japanese encephalitis,78.0
WHO_REGIONS,SEAR,South-East Asia Region,2005.0,MEASLES,Measles,88973.0
WHO_REGIONS,SEAR,South-East Asia Region,2005.0,MUMPS,Mumps,14532.0
WHO_REGIONS,SEAR,South-East Asia Region,2005.0,NTETANUS,Neonatal tetanus,1374.0
WHO_REGIONS,SEAR,South-East Asia Region,2005.0,PERTUSSIS,Pertussis,42842.0
WHO_REGIONS,SEAR,South-East Asia Region,2005.0,POLIO,Poliomyelitis,419.0
WHO_REGIONS,SEAR,South-East Asia Region,2005.0,RUBELLA,Rubella,9834.0
WHO_REGIONS,SEAR,South-East Asia Region,2005.0,TTETANUS,Total tetanus,6773.0
WHO_REGIONS,SEAR,South-East Asia Region,2005.0,YFEVER,Yellow fever,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2004.0,CRS,Congenital rubella syndrome,20.0
WHO_REGIONS,SEAR,South-East Asia Region,2004.0,DIPHTHERIA,Diphtheria,8874.0
WHO_REGIONS,SEAR,South-East Asia Region,2004.0,JAPENC,Japanese encephalitis,39.0
WHO_REGIONS,SEAR,South-East Asia Region,2004.0,MEASLES,Measles,112041.0
WHO_REGIONS,SEAR,South-East Asia Region,2004.0,MUMPS,Mumps,12861.0
WHO_REGIONS,SEAR,South-East Asia Region,2004.0,NTETANUS,Neonatal tetanus,2229.0
WHO_REGIONS,SEAR,South-East Asia Region,2004.0,PERTUSSIS,Pertussis,40277.0
WHO_REGIONS,SEAR,South-East Asia Region,2004.0,POLIO,Poliomyelitis,134.0
WHO_REGIONS,SEAR,South-East Asia Region,2004.0,RUBELLA,Rubella,1231.0
WHO_REGIONS,SEAR,South-East Asia Region,2004.0,TTETANUS,Total tetanus,7008.0
WHO_REGIONS,SEAR,South-East Asia Region,2004.0,YFEVER,Yellow fever,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2003.0,CRS,Congenital rubella syndrome,61.0
WHO_REGIONS,SEAR,South-East Asia Region,2003.0,DIPHTHERIA,Diphtheria,4919.0
WHO_REGIONS,SEAR,South-East Asia Region,2003.0,JAPENC,Japanese encephalitis,37.0
WHO_REGIONS,SEAR,South-East Asia Region,2003.0,MEASLES,Measles,94598.0
WHO_REGIONS,SEAR,South-East Asia Region,2003.0,MUMPS,Mumps,13779.0
WHO_REGIONS,SEAR,South-East Asia Region,2003.0,NTETANUS,Neonatal tetanus,2393.0
WHO_REGIONS,SEAR,South-East Asia Region,2003.0,PERTUSSIS,Pertussis,44338.0
WHO_REGIONS,SEAR,South-East Asia Region,2003.0,POLIO,Poliomyelitis,225.0
WHO_REGIONS,SEAR,South-East Asia Region,2003.0,RUBELLA,Rubella,1475.0
WHO_REGIONS,SEAR,South-East Asia Region,2003.0,TTETANUS,Total tetanus,7112.0
WHO_REGIONS,SEAR,South-East Asia Region,2003.0,YFEVER,Yellow fever,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2002.0,CRS,Congenital rubella syndrome,8.0
WHO_REGIONS,SEAR,South-East Asia Region,2002.0,DIPHTHERIA,Diphtheria,5596.0
WHO_REGIONS,SEAR,South-East Asia Region,2002.0,JAPENC,Japanese encephalitis,49.0
WHO_REGIONS,SEAR,South-East Asia Region,2002.0,MEASLES,Measles,76912.0
WHO_REGIONS,SEAR,South-East Asia Region,2002.0,MUMPS,Mumps,13563.0
WHO_REGIONS,SEAR,South-East Asia Region,2002.0,NTETANUS,Neonatal tetanus,2155.0
WHO_REGIONS,SEAR,South-East Asia Region,2002.0,PERTUSSIS,Pertussis,41851.0
WHO_REGIONS,SEAR,South-East Asia Region,2002.0,POLIO,Poliomyelitis,1600.0
WHO_REGIONS,SEAR,South-East Asia Region,2002.0,RUBELLA,Rubella,1187.0
WHO_REGIONS,SEAR,South-East Asia Region,2002.0,TTETANUS,Total tetanus,14160.0
WHO_REGIONS,SEAR,South-East Asia Region,2002.0,YFEVER,Yellow fever,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2001.0,CRS,Congenital rubella syndrome,13.0
WHO_REGIONS,SEAR,South-East Asia Region,2001.0,DIPHTHERIA,Diphtheria,6045.0
WHO_REGIONS,SEAR,South-East Asia Region,2001.0,MEASLES,Measles,81771.0
WHO_REGIONS,SEAR,South-East Asia Region,2001.0,MUMPS,Mumps,14994.0
WHO_REGIONS,SEAR,South-East Asia Region,2001.0,NTETANUS,Neonatal tetanus,2577.0
WHO_REGIONS,SEAR,South-East Asia Region,2001.0,PERTUSSIS,Pertussis,41863.0
WHO_REGIONS,SEAR,South-East Asia Region,2001.0,POLIO,Poliomyelitis,268.0
WHO_REGIONS,SEAR,South-East Asia Region,2001.0,RUBELLA,Rubella,983.0
WHO_REGIONS,SEAR,South-East Asia Region,2001.0,TTETANUS,Total tetanus,7722.0
WHO_REGIONS,SEAR,South-East Asia Region,2001.0,YFEVER,Yellow fever,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2000.0,CRS,Congenital rubella syndrome,26.0
WHO_REGIONS,SEAR,South-East Asia Region,2000.0,DIPHTHERIA,Diphtheria,5470.0
WHO_REGIONS,SEAR,South-East Asia Region,2000.0,MEASLES,Measles,78558.0
WHO_REGIONS,SEAR,South-East Asia Region,2000.0,MUMPS,Mumps,9395.0
WHO_REGIONS,SEAR,South-East Asia Region,2000.0,NTETANUS,Neonatal tetanus,4322.0
WHO_REGIONS,SEAR,South-East Asia Region,2000.0,PERTUSSIS,Pertussis,38510.0
WHO_REGIONS,SEAR,South-East Asia Region,2000.0,POLIO,Poliomyelitis,591.0
WHO_REGIONS,SEAR,South-East Asia Region,2000.0,RUBELLA,Rubella,1165.0
WHO_REGIONS,SEAR,South-East Asia Region,2000.0,TTETANUS,Total tetanus,11554.0
WHO_REGIONS,SEAR,South-East Asia Region,2000.0,YFEVER,Yellow fever,0.0
WHO_REGIONS,SEAR,South-East Asia Region,1999.0,CRS,Congenital rubella syndrome,19.0
WHO_REGIONS,SEAR,South-East Asia Region,1999.0,DIPHTHERIA,Diphtheria,2170.0
WHO_REGIONS,SEAR,South-East Asia Region,1999.0,MEASLES,Measles,47741.0
WHO_REGIONS,SEAR,South-East Asia Region,1999.0,MUMPS,Mumps,34250.0
WHO_REGIONS,SEAR,South-East Asia Region,1999.0,NTETANUS,Neonatal tetanus,1311.0
WHO_REGIONS,SEAR,South-East Asia Region,1999.0,PERTUSSIS,Pertussis,12776.0
WHO_REGIONS,SEAR,South-East Asia Region,1999.0,POLIO,Poliomyelitis,3365.0
WHO_REGIONS,SEAR,South-East Asia Region,1999.0,RUBELLA,Rubella,5093.0
WHO_REGIONS,SEAR,South-East Asia Region,1999.0,TTETANUS,Total tetanus,6444.0
WHO_REGIONS,SEAR,South-East Asia Region,1999.0,YFEVER,Yellow fever,0.0
WHO_REGIONS,SEAR,South-East Asia Region,1998.0,DIPHTHERIA,Diphtheria,2091.0
WHO_REGIONS,SEAR,South-East Asia Region,1998.0,MEASLES,Measles,62759.0
WHO_REGIONS,SEAR,South-East Asia Region,1998.0,NTETANUS,Neonatal tetanus,3324.0
WHO_REGIONS,SEAR,South-East Asia Region,1998.0,PERTUSSIS,Pertussis,46666.0
WHO_REGIONS,SEAR,South-East Asia Region,1998.0,POLIO,Poliomyelitis,4775.0
WHO_REGIONS,SEAR,South-East Asia Region,1998.0,TTETANUS,Total tetanus,9648.0
WHO_REGIONS,SEAR,South-East Asia Region,1998.0,YFEVER,Yellow fever,0.0
WHO_REGIONS,SEAR,South-East Asia Region,1997.0,DIPHTHERIA,Diphtheria,6549.0
WHO_REGIONS,SEAR,South-East Asia Region,1997.0,MEASLES,Measles,115844.0
WHO_REGIONS,SEAR,South-East Asia Region,1997.0,NTETANUS,Neonatal tetanus,4761.0
WHO_REGIONS,SEAR,South-East Asia Region,1997.0,PERTUSSIS,Pertussis,41940.0
WHO_REGIONS,SEAR,South-East Asia Region,1997.0,POLIO,Poliomyelitis,2827.0
WHO_REGIONS,SEAR,South-East Asia Region,1997.0,TTETANUS,Total tetanus,13269.0
WHO_REGIONS,SEAR,South-East Asia Region,1996.0,DIPHTHERIA,Diphtheria,4671.0
WHO_REGIONS,SEAR,South-East Asia Region,1996.0,MEASLES,Measles,102205.0
WHO_REGIONS,SEAR,South-East Asia Region,1996.0,NTETANUS,Neonatal tetanus,3223.0
WHO_REGIONS,SEAR,South-East Asia Region,1996.0,PERTUSSIS,Pertussis,22479.0
WHO_REGIONS,SEAR,South-East Asia Region,1996.0,POLIO,Poliomyelitis,1203.0
WHO_REGIONS,SEAR,South-East Asia Region,1996.0,TTETANUS,Total tetanus,632.0
WHO_REGIONS,SEAR,South-East Asia Region,1995.0,DIPHTHERIA,Diphtheria,5087.0
WHO_REGIONS,SEAR,South-East Asia Region,1995.0,MEASLES,Measles,100900.0
WHO_REGIONS,SEAR,South-East Asia Region,1995.0,NTETANUS,Neonatal tetanus,3915.0
WHO_REGIONS,SEAR,South-East Asia Region,1995.0,PERTUSSIS,Pertussis,27487.0
WHO_REGIONS,SEAR,South-East Asia Region,1995.0,POLIO,Poliomyelitis,3360.0
WHO_REGIONS,SEAR,South-East Asia Region,1995.0,TTETANUS,Total tetanus,3532.0
WHO_REGIONS,SEAR,South-East Asia Region,1994.0,DIPHTHERIA,Diphtheria,3501.0
WHO_REGIONS,SEAR,South-East Asia Region,1994.0,MEASLES,Measles,152106.0
WHO_REGIONS,SEAR,South-East Asia Region,1994.0,NTETANUS,Neonatal tetanus,3959.0
WHO_REGIONS,SEAR,South-East Asia Region,1994.0,PERTUSSIS,Pertussis,53728.0
WHO_REGIONS,SEAR,South-East Asia Region,1994.0,POLIO,Poliomyelitis,5120.0
WHO_REGIONS,SEAR,South-East Asia Region,1994.0,TTETANUS,Total tetanus,36578.0
WHO_REGIONS,SEAR,South-East Asia Region,1993.0,DIPHTHERIA,Diphtheria,7835.0
WHO_REGIONS,SEAR,South-East Asia Region,1993.0,MEASLES,Measles,141301.0
WHO_REGIONS,SEAR,South-East Asia Region,1993.0,NTETANUS,Neonatal tetanus,6015.0
WHO_REGIONS,SEAR,South-East Asia Region,1993.0,PERTUSSIS,Pertussis,66939.0
WHO_REGIONS,SEAR,South-East Asia Region,1993.0,POLIO,Poliomyelitis,4556.0
WHO_REGIONS,SEAR,South-East Asia Region,1993.0,TTETANUS,Total tetanus,24771.0
WHO_REGIONS,SEAR,South-East Asia Region,1992.0,DIPHTHERIA,Diphtheria,9213.0
WHO_REGIONS,SEAR,South-East Asia Region,1992.0,MEASLES,Measles,168772.0
WHO_REGIONS,SEAR,South-East Asia Region,1992.0,NTETANUS,Neonatal tetanus,5616.0
WHO_REGIONS,SEAR,South-East Asia Region,1992.0,PERTUSSIS,Pertussis,90697.0
WHO_REGIONS,SEAR,South-East Asia Region,1992.0,POLIO,Poliomyelitis,9754.0
WHO_REGIONS,SEAR,South-East Asia Region,1992.0,TTETANUS,Total tetanus,22575.0
WHO_REGIONS,SEAR,South-East Asia Region,1991.0,DIPHTHERIA,Diphtheria,14877.0
WHO_REGIONS,SEAR,South-East Asia Region,1991.0,MEASLES,Measles,211085.0
WHO_REGIONS,SEAR,South-East Asia Region,1991.0,NTETANUS,Neonatal tetanus,12837.0
WHO_REGIONS,SEAR,South-East Asia Region,1991.0,PERTUSSIS,Pertussis,107084.0
WHO_REGIONS,SEAR,South-East Asia Region,1991.0,POLIO,Poliomyelitis,6470.0
WHO_REGIONS,SEAR,South-East Asia Region,1991.0,TTETANUS,Total tetanus,24341.0
WHO_REGIONS,SEAR,South-East Asia Region,1990.0,DIPHTHERIA,Diphtheria,11582.0
WHO_REGIONS,SEAR,South-East Asia Region,1990.0,MEASLES,Measles,224925.0
WHO_REGIONS,SEAR,South-East Asia Region,1990.0,NTETANUS,Neonatal tetanus,11725.0
WHO_REGIONS,SEAR,South-East Asia Region,1990.0,PERTUSSIS,Pertussis,156028.0
WHO_REGIONS,SEAR,South-East Asia Region,1990.0,POLIO,Poliomyelitis,11313.0
WHO_REGIONS,SEAR,South-East Asia Region,1990.0,TTETANUS,Total tetanus,35452.0
WHO_REGIONS,SEAR,South-East Asia Region,1989.0,DIPHTHERIA,Diphtheria,14313.0
WHO_REGIONS,SEAR,South-East Asia Region,1989.0,MEASLES,Measles,443014.0
WHO_REGIONS,SEAR,South-East Asia Region,1989.0,NTETANUS,Neonatal tetanus,14082.0
WHO_REGIONS,SEAR,South-East Asia Region,1989.0,PERTUSSIS,Pertussis,275730.0
WHO_REGIONS,SEAR,South-East Asia Region,1989.0,POLIO,Poliomyelitis,15078.0
WHO_REGIONS,SEAR,South-East Asia Region,1989.0,TTETANUS,Total tetanus,42249.0
WHO_REGIONS,SEAR,South-East Asia Region,1988.0,DIPHTHERIA,Diphtheria,19625.0
WHO_REGIONS,SEAR,South-East Asia Region,1988.0,MEASLES,Measles,292916.0
WHO_REGIONS,SEAR,South-East Asia Region,1988.0,NTETANUS,Neonatal tetanus,14406.0
WHO_REGIONS,SEAR,South-East Asia Region,1988.0,PERTUSSIS,Pertussis,194901.0
WHO_REGIONS,SEAR,South-East Asia Region,1988.0,POLIO,Poliomyelitis,25253.0
WHO_REGIONS,SEAR,South-East Asia Region,1988.0,TTETANUS,Total tetanus,34483.0
WHO_REGIONS,SEAR,South-East Asia Region,1987.0,DIPHTHERIA,Diphtheria,14111.0
WHO_REGIONS,SEAR,South-East Asia Region,1987.0,MEASLES,Measles,319049.0
WHO_REGIONS,SEAR,South-East Asia Region,1987.0,NTETANUS,Neonatal tetanus,699.0
WHO_REGIONS,SEAR,South-East Asia Region,1987.0,PERTUSSIS,Pertussis,206097.0
WHO_REGIONS,SEAR,South-East Asia Region,1987.0,POLIO,Poliomyelitis,29756.0
WHO_REGIONS,SEAR,South-East Asia Region,1987.0,TTETANUS,Total tetanus,35332.0
WHO_REGIONS,SEAR,South-East Asia Region,1986.0,DIPHTHERIA,Diphtheria,12290.0
WHO_REGIONS,SEAR,South-East Asia Region,1986.0,MEASLES,Measles,201190.0
WHO_REGIONS,SEAR,South-East Asia Region,1986.0,NTETANUS,Neonatal tetanus,1252.0
WHO_REGIONS,SEAR,South-East Asia Region,1986.0,PERTUSSIS,Pertussis,212265.0
WHO_REGIONS,SEAR,South-East Asia Region,1986.0,POLIO,Poliomyelitis,20542.0
WHO_REGIONS,SEAR,South-East Asia Region,1986.0,TTETANUS,Total tetanus,40411.0
WHO_REGIONS,SEAR,South-East Asia Region,1985.0,DIPHTHERIA,Diphtheria,19250.0
WHO_REGIONS,SEAR,South-East Asia Region,1985.0,MEASLES,Measles,244113.0
WHO_REGIONS,SEAR,South-East Asia Region,1985.0,NTETANUS,Neonatal tetanus,1481.0
WHO_REGIONS,SEAR,South-East Asia Region,1985.0,PERTUSSIS,Pertussis,224541.0
WHO_REGIONS,SEAR,South-East Asia Region,1985.0,POLIO,Poliomyelitis,22964.0
WHO_REGIONS,SEAR,South-East Asia Region,1985.0,TTETANUS,Total tetanus,47038.0
WHO_REGIONS,SEAR,South-East Asia Region,1984.0,DIPHTHERIA,Diphtheria,22762.0
WHO_REGIONS,SEAR,South-East Asia Region,1984.0,MEASLES,Measles,302042.0
WHO_REGIONS,SEAR,South-East Asia Region,1984.0,NTETANUS,Neonatal tetanus,3159.0
WHO_REGIONS,SEAR,South-East Asia Region,1984.0,PERTUSSIS,Pertussis,219102.0
WHO_REGIONS,SEAR,South-East Asia Region,1984.0,POLIO,Poliomyelitis,23708.0
WHO_REGIONS,SEAR,South-East Asia Region,1984.0,TTETANUS,Total tetanus,43018.0
WHO_REGIONS,SEAR,South-East Asia Region,1983.0,DIPHTHERIA,Diphtheria,20463.0
WHO_REGIONS,SEAR,South-East Asia Region,1983.0,MEASLES,Measles,208154.0
WHO_REGIONS,SEAR,South-East Asia Region,1983.0,NTETANUS,Neonatal tetanus,1410.0
WHO_REGIONS,SEAR,South-East Asia Region,1983.0,PERTUSSIS,Pertussis,267531.0
WHO_REGIONS,SEAR,South-East Asia Region,1983.0,POLIO,Poliomyelitis,25330.0
WHO_REGIONS,SEAR,South-East Asia Region,1983.0,TTETANUS,Total tetanus,50325.0
WHO_REGIONS,SEAR,South-East Asia Region,1982.0,DIPHTHERIA,Diphtheria,24376.0
WHO_REGIONS,SEAR,South-East Asia Region,1982.0,MEASLES,Measles,258666.0
WHO_REGIONS,SEAR,South-East Asia Region,1982.0,NTETANUS,Neonatal tetanus,2304.0
WHO_REGIONS,SEAR,South-East Asia Region,1982.0,PERTUSSIS,Pertussis,388258.0
WHO_REGIONS,SEAR,South-East Asia Region,1982.0,POLIO,Poliomyelitis,27564.0
WHO_REGIONS,SEAR,South-East Asia Region,1982.0,TTETANUS,Total tetanus,58143.0
WHO_REGIONS,SEAR,South-East Asia Region,1981.0,DIPHTHERIA,Diphtheria,33011.0
WHO_REGIONS,SEAR,South-East Asia Region,1981.0,MEASLES,Measles,305787.0
WHO_REGIONS,SEAR,South-East Asia Region,1981.0,NTETANUS,Neonatal tetanus,2539.0
WHO_REGIONS,SEAR,South-East Asia Region,1981.0,PERTUSSIS,Pertussis,436575.0
WHO_REGIONS,SEAR,South-East Asia Region,1981.0,POLIO,Poliomyelitis,39936.0
WHO_REGIONS,SEAR,South-East Asia Region,1981.0,TTETANUS,Total tetanus,55084.0
WHO_REGIONS,SEAR,South-East Asia Region,1980.0,DIPHTHERIA,Diphtheria,47354.0
WHO_REGIONS,SEAR,South-East Asia Region,1980.0,MEASLES,Measles,199535.0
WHO_REGIONS,SEAR,South-East Asia Region,1980.0,NTETANUS,Neonatal tetanus,3149.0
WHO_REGIONS,SEAR,South-East Asia Region,1980.0,PERTUSSIS,Pertussis,399310.0
WHO_REGIONS,SEAR,South-East Asia Region,1980.0,POLIO,Poliomyelitis,20089.0
WHO_REGIONS,SEAR,South-East Asia Region,1980.0,TTETANUS,Total tetanus,62176.0
WHO_REGIONS,WPR,Western Pacific Region,2023.0,CRS,Congenital rubella syndrome,18.0
WHO_REGIONS,WPR,Western Pacific Region,2023.0,DIPHTHERIA,Diphtheria,380.0
WHO_REGIONS,WPR,Western Pacific Region,2023.0,INVASIVE_MENING,Invasive meningococcal disease,183.0
WHO_REGIONS,WPR,Western Pacific Region,2023.0,JAPENC,Japanese encephalitis,543.0
WHO_REGIONS,WPR,Western Pacific Region,2023.0,MEASLES,Measles,5630.0
WHO_REGIONS,WPR,Western Pacific Region,2023.0,MUMPS,Mumps,8166.0
WHO_REGIONS,WPR,Western Pacific Region,2023.0,NTETANUS,Neonatal tetanus,218.0
WHO_REGIONS,WPR,Western Pacific Region,2023.0,PERTUSSIS,Pertussis,47243.0
WHO_REGIONS,WPR,Western Pacific Region,2023.0,RUBELLA,Rubella,853.0
WHO_REGIONS,WPR,Western Pacific Region,2023.0,TTETANUS,Total tetanus,1719.0
WHO_REGIONS,WPR,Western Pacific Region,2023.0,TYPHOID,Typhoid,26393.0
WHO_REGIONS,WPR,Western Pacific Region,2023.0,YFEVER,Yellow fever,0.0
WHO_REGIONS,WPR,Western Pacific Region,2022.0,CRS,Congenital rubella syndrome,33.0
WHO_REGIONS,WPR,Western Pacific Region,2022.0,DIPHTHERIA,Diphtheria,132.0
WHO_REGIONS,WPR,Western Pacific Region,2022.0,INVASIVE_MENING,Invasive meningococcal disease,259.0
WHO_REGIONS,WPR,Western Pacific Region,2022.0,JAPENC,Japanese encephalitis,431.0
WHO_REGIONS,WPR,Western Pacific Region,2022.0,MEASLES,Measles,1442.0
WHO_REGIONS,WPR,Western Pacific Region,2022.0,MUMPS,Mumps,110475.0
WHO_REGIONS,WPR,Western Pacific Region,2022.0,NTETANUS,Neonatal tetanus,153.0
WHO_REGIONS,WPR,Western Pacific Region,2022.0,PERTUSSIS,Pertussis,38978.0
WHO_REGIONS,WPR,Western Pacific Region,2022.0,POLIO,Poliomyelitis,0.0
WHO_REGIONS,WPR,Western Pacific Region,2022.0,RUBELLA,Rubella,1006.0
WHO_REGIONS,WPR,Western Pacific Region,2022.0,TTETANUS,Total tetanus,1133.0
WHO_REGIONS,WPR,Western Pacific Region,2022.0,TYPHOID,Typhoid,2985.0
WHO_REGIONS,WPR,Western Pacific Region,2022.0,YFEVER,Yellow fever,0.0
WHO_REGIONS,WPR,Western Pacific Region,2021.0,CRS,Congenital rubella syndrome,13.0
WHO_REGIONS,WPR,Western Pacific Region,2021.0,DIPHTHERIA,Diphtheria,55.0
WHO_REGIONS,WPR,Western Pacific Region,2021.0,INVASIVE_MENING,Invasive meningococcal disease,433.0
WHO_REGIONS,WPR,Western Pacific Region,2021.0,JAPENC,Japanese encephalitis,370.0
WHO_REGIONS,WPR,Western Pacific Region,2021.0,MEASLES,Measles,1064.0
WHO_REGIONS,WPR,Western Pacific Region,2021.0,MUMPS,Mumps,136408.0
WHO_REGIONS,WPR,Western Pacific Region,2021.0,NTETANUS,Neonatal tetanus,106.0
